7.596250000000000000e+02	1.080327307790696352e-12	2.251039343723865854e-02
7.597500000000000000e+02	1.086558978070963944e-12	2.264024052040352480e-02
7.598750000000000000e+02	1.092862342055150536e-12	2.277158145961603875e-02
7.600000000000000000e+02	1.099238675991671124e-12	2.290444284760763741e-02
7.601250000000000000e+02	1.105689287100461162e-12	2.303885192245222133e-02
7.602500000000000000e+02	1.112215514527608619e-12	2.317483658745751046e-02
7.603750000000000000e+02	1.118818730335856520e-12	2.331242543180379184e-02
7.605000000000000000e+02	1.125500340532394642e-12	2.345164775195963947e-02
7.606250000000000000e+02	1.132261786135487108e-12	2.359253357390684105e-02
7.607500000000000000e+02	1.139104544282092472e-12	2.373511367621950266e-02
7.608750000000000000e+02	1.146030129377718679e-12	2.387941961402314378e-02
7.610000000000000000e+02	1.153040094291083916e-12	2.402548374388744495e-02
7.611250000000000000e+02	1.160136031594967509e-12	2.417333924968138176e-02
7.612500000000000000e+02	1.167319574855945037e-12	2.432302016944700579e-02
7.613750000000000000e+02	1.174592399974960135e-12	2.447456142333242352e-02
7.615000000000000000e+02	1.181956226580943479e-12	2.462799884263017214e-02
7.616250000000000000e+02	1.189412819480503767e-12	2.478336919998389357e-02
7.617500000000000000e+02	1.196963990165724083e-12	2.494071024080574128e-02
7.618750000000000000e+02	1.204611598383215280e-12	2.510006071597019675e-02
7.620000000000000000e+02	1.212357553767280701e-12	2.526146041584374086e-02
7.621250000000000000e+02	1.220203817540014876e-12	2.542495020570918057e-02
7.622500000000000000e+02	1.228152404282111219e-12	2.559057206266336648e-02
7.623750000000000000e+02	1.236205383777195906e-12	2.575836911404687929e-02
7.625000000000000000e+02	1.244364882933789298e-12	2.592838567749130088e-02
7.626250000000000000e+02	1.252633087788632568e-12	2.610066730266175777e-02
7.627500000000000000e+02	1.261012245595034614e-12	2.627526081477111336e-02
7.628750000000000000e+02	1.269504667001300262e-12	2.645221435997105117e-02
7.630000000000000000e+02	1.278112728322900087e-12	2.663157745269648796e-02
7.631250000000000000e+02	1.286838873913986531e-12	2.681340102508001505e-02
7.632500000000000000e+02	1.295685618642508526e-12	2.699773747852494618e-02
7.633750000000000000e+02	1.304655550475188880e-12	2.718464073756758984e-02
7.635000000000000000e+02	1.313751333177362020e-12	2.737416630613279112e-02
7.636250000000000000e+02	1.322975709133917373e-12	2.756637132631293424e-02
7.637500000000000000e+02	1.332331502298206924e-12	2.776131463981323932e-02
7.638750000000000000e+02	1.341821621274706042e-12	2.795905685218411096e-02
7.640000000000000000e+02	1.351449062543877252e-12	2.815966040001642925e-02
7.641250000000000000e+02	1.361216913835861313e-12	2.836318962123796777e-02
7.642500000000000000e+02	1.371128357661805955e-12	2.856971082869441333e-02
7.643750000000000000e+02	1.381186675011189550e-12	2.877929238718917801e-02
7.645000000000000000e+02	1.391395249224221102e-12	2.899200479417122014e-02
7.646250000000000000e+02	1.401757570049621393e-12	2.920792076428557413e-02
7.647500000000000000e+02	1.412277237897698722e-12	2.942711531799314592e-02
7.648750000000000000e+02	1.422957968299920513e-12	2.964966587449326119e-02
7.650000000000000000e+02	1.433803596587144949e-12	2.987565234920224605e-02
7.651250000000000000e+02	1.444818082798533604e-12	3.010515725603871845e-02
7.652500000000000000e+02	1.456005516835434947e-12	3.033826581481319923e-02
7.653750000000000000e+02	1.467370123873451201e-12	3.057506606399741991e-02
7.655000000000000000e+02	1.478916270049321402e-12	3.081564897921986942e-02
7.656250000000000000e+02	1.490648468437911216e-12	3.106010859780618943e-02
7.657500000000000000e+02	1.502571385337291175e-12	3.130854214973908395e-02
7.658750000000000000e+02	1.514689846880868513e-12	3.156105019543297557e-02
7.660000000000000000e+02	1.527008845995952794e-12	3.181773677072712025e-02
7.661250000000000000e+02	1.539533549730742647e-12	3.207870953955543197e-02
7.662500000000000000e+02	1.552269306972679400e-12	3.234407995477102393e-02
7.663750000000000000e+02	1.565221656582361024e-12	3.261396342762968442e-02
7.665000000000000000e+02	1.578396335970193601e-12	3.288847950649848029e-02
7.666250000000000000e+02	1.591799290143088975e-12	3.316775206535858139e-02
7.667500000000000000e+02	1.605436681253211763e-12	3.345190950276906439e-02
7.668750000000000000e+02	1.619314898679879009e-12	3.374108495193983009e-02
7.670000000000000000e+02	1.633440569680716605e-12	3.403541650266598412e-02
7.671250000000000000e+02	1.647820570650412384e-12	3.433504743592240976e-02
7.672500000000000000e+02	1.662462039026504196e-12	3.464012647194041755e-02
7.673750000000000000e+02	1.677372385887803898e-12	3.495080803271660708e-02
7.675000000000000000e+02	1.692559309291332695e-12	3.526725251990980858e-02
7.676250000000000000e+02	1.708030808400625572e-12	3.558962660922750793e-02
7.677500000000000000e+02	1.723795198459086557e-12	3.591810356242029073e-02
7.678750000000000000e+02	1.739861126669217824e-12	3.625286355815165312e-02
7.680000000000000000e+02	1.756237589042205568e-12	3.659409404308679170e-02
7.681250000000000000e+02	1.772933948287259996e-12	3.694199010464637584e-02
7.682500000000000000e+02	1.789959952817487582e-12	3.729675486702511977e-02
7.683750000000000000e+02	1.807325756953370000e-12	3.765859991216441438e-02
7.685000000000000000e+02	1.825041942414191136e-12	3.802774572756153354e-02
7.686250000000000000e+02	1.843119541193266178e-12	3.840442218291256760e-02
7.687500000000000000e+02	1.861570059922785262e-12	3.878886903779395906e-02
7.688750000000000000e+02	1.880405505842980784e-12	3.918133648277274950e-02
7.690000000000000000e+02	1.899638414500150251e-12	3.958208571654037167e-02
7.691250000000000000e+02	1.919281879308557375e-12	3.999138956188338229e-02
7.692500000000000000e+02	1.939349583127010712e-12	4.040953312363336491e-02
7.693750000000000000e+02	1.959855832008949429e-12	4.083681449190532109e-02
7.695000000000000000e+02	1.980815591305567508e-12	4.127354549436564740e-02
7.696250000000000000e+02	2.002244524314253485e-12	4.172005250153573708e-02
7.697500000000000000e+02	2.024159033685204957e-12	4.217667728956688011e-02
7.698750000000000000e+02	2.046576305818689972e-12	4.264377796533000420e-02
7.700000000000000000e+02	2.069514358507659856e-12	4.312172995912785106e-02
7.701250000000000000e+02	2.092992092107530049e-12	4.361092709090131497e-02
7.702500000000000000e+02	2.117029344540582053e-12	4.411178271633650616e-02
7.703750000000000000e+02	2.141646950475298590e-12	4.462473095996336014e-02
7.705000000000000000e+02	2.166866805055896536e-12	4.515022804306513537e-02
7.706250000000000000e+02	2.192711932594802571e-12	4.568875371499890592e-02
7.707500000000000000e+02	2.219206560686538406e-12	4.624081279748007423e-02
7.708750000000000000e+02	2.246376200247871652e-12	4.680693685235037121e-02
7.710000000000000000e+02	2.274247732047178787e-12	4.738768598455916914e-02
7.711250000000000000e+02	2.302849500342618110e-12	4.798365079326862015e-02
7.712500000000000000e+02	2.332211414322953218e-12	4.859545448553977132e-02
7.713750000000000000e+02	2.362365058120902341e-12	4.922375516864135186e-02
7.715000000000000000e+02	2.393343810253972960e-12	4.986924833879568392e-02
7.716250000000000000e+02	2.425182973453424360e-12	5.053266958637833012e-02
7.717500000000000000e+02	2.457919915948801167e-12	5.121479753981331151e-02
7.718750000000000000e+02	2.491594225406618547e-12	5.191645707313842506e-02
7.720000000000000000e+02	2.526247876867313431e-12	5.263852280524737581e-02
7.721250000000000000e+02	2.561925416186273801e-12	5.338192292218485457e-02
7.722500000000000000e+02	2.598674160679963397e-12	5.414764335793799399e-02
7.723750000000000000e+02	2.636544418887195981e-12	5.493673237352342947e-02
7.725000000000000000e+02	2.675589731606516418e-12	5.575030557939689158e-02
7.726250000000000000e+02	2.715867136655301356e-12	5.658955145214384502e-02
7.727500000000000000e+02	2.757437460117089920e-12	5.745573740309587590e-02
7.728750000000000000e+02	2.800365637226647118e-12	5.835021646449789490e-02
7.730000000000000000e+02	2.844721066470638826e-12	5.927443466777717468e-02
7.731250000000000000e+02	2.890578000988994230e-12	6.022993919903341792e-02
7.732500000000000000e+02	2.938015981943468097e-12	6.121838742898441654e-02
7.733750000000000000e+02	2.987120319200707896e-12	6.224155692878704377e-02
7.735000000000000000e+02	3.037982625472381367e-12	6.330135659972391249e-02
7.736250000000000000e+02	3.090701410977163476e-12	6.439983906396239133e-02
7.737500000000000000e+02	3.145382746786014009e-12	6.553921448644266234e-02
7.738750000000000000e+02	3.202141006285696297e-12	6.672186602448770820e-02
7.740000000000000000e+02	3.261099695715639158e-12	6.795036713340266155e-02
7.741250000000000000e+02	3.322392386515929830e-12	6.922750099347617370e-02
7.742500000000000000e+02	3.386163764356207364e-12	7.055628236822003574e-02
7.743750000000000000e+02	3.452570812249368075e-12	7.193998225648594314e-02
7.745000000000000000e+02	3.521784148179364503e-12	7.338215576413724406e-02
7.746250000000000000e+02	3.593989541321207543e-12	7.488667369698234766e-02
7.747500000000000000e+02	3.669389635303360260e-12	7.645775846777651263e-02
7.748750000000000000e+02	3.748205912272699313e-12	7.810002502074042674e-02
7.750000000000000000e+02	3.830680937963044768e-12	7.981852761124952345e-02
7.751250000000000000e+02	3.917080935817349685e-12	8.161881344189686471e-02
7.752500000000000000e+02	4.007698747857483128e-12	8.350698435707691603e-02
7.753750000000000000e+02	4.102857251829191761e-12	8.548976804481203673e-02
7.755000000000000000e+02	4.202913318830999893e-12	8.757460050044943434e-02
7.756250000000000000e+02	4.308262413877530209e-12	8.976972188695231392e-02
7.757500000000000000e+02	4.419343964643253941e-12	9.208428840149189554e-02
7.758750000000000000e+02	4.536647652337281132e-12	9.452850335615367583e-02
7.760000000000000000e+02	4.660720814944084067e-12	9.711377143661464872e-02
7.761250000000000000e+02	4.792177199288475517e-12	9.985288106578864287e-02
7.762500000000000000e+02	4.931707357627518338e-12	1.027602210338907779e-01
7.763750000000000000e+02	5.080091060946509394e-12	1.058520391498428276e-01
7.765000000000000000e+02	5.238212200633994166e-12	1.091467527421418754e-01
7.766250000000000000e+02	5.407076780620723539e-12	1.126653235546199311e-01
7.767500000000000000e+02	5.587834774550662365e-12	1.164317131764929791e-01
7.768750000000000000e+02	5.781806852627156501e-12	1.204734399400883976e-01
7.770000000000000000e+02	5.990517292758994871e-12	1.248222646786158463e-01
7.771250000000000000e+02	6.215734812476289807e-12	1.295150415261835941e-01
7.772500000000000000e+02	6.459523638627681036e-12	1.345947820388001537e-01
7.773750000000000000e+02	6.724307940252734770e-12	1.401119977590744303e-01
7.775000000000000000e+02	7.012953890162004277e-12	1.461264101039875807e-01
7.776250000000000000e+02	7.328875251200020008e-12	1.527091504280630174e-01
7.777500000000000000e+02	7.676170749876077222e-12	1.599456224285418227e-01
7.778750000000000000e+02	8.059804991961649150e-12	1.679392718189321176e-01
7.780000000000000000e+02	8.485849919478612015e-12	1.768166174818492364e-01
7.781250000000000000e+02	8.961811841373253841e-12	1.867340656901179952e-01
7.782500000000000000e+02	9.497081641644417505e-12	1.978872909323984020e-01
7.783750000000000000e+02	1.010356591847255179e-11	2.105243867333179142e-01
7.785000000000000000e+02	1.079658997648980653e-11	2.249646809802004765e-01
7.786250000000000000e+02	1.159621985083526133e-11	2.416262824651212171e-01
7.787500000000000000e+02	1.252924923898982106e-11	2.610674818723793256e-01
7.788750000000000000e+02	1.363227718591194948e-11	2.840508804020934197e-01
7.790000000000000000e+02	1.495664545712177939e-11	3.116462680459506362e-01
7.791250000000000000e+02	1.657669341431649960e-11	3.454026274757848181e-01
7.792500000000000000e+02	1.860425895128613371e-11	3.876502848550196778e-01
7.793750000000000000e+02	2.121573493525779703e-11	4.420646752228055698e-01
7.795000000000000000e+02	2.470650296126096572e-11	5.148005591505755429e-01
7.796250000000000000e+02	2.961161941491656682e-11	6.170067150359291874e-01
7.797500000000000000e+02	3.701077018448377388e-11	7.711801712869066350e-01
7.798750000000000000e+02	4.945777475303616595e-11	1.030533950398732079e+00
7.800000000000000000e+02	7.480022326474491526e-11	1.558585479363739479e+00
7.801250000000000000e+02	1.546504821326075833e-10	3.222396743060117252e+00
7.802500000000000000e+02	-2.036323214069727667e-09	-4.243013796238567181e+01
7.803750000000000000e+02	-1.332429357158681240e-10	-2.776335360651633000e+00
7.805000000000000000e+02	-6.859580700734910291e-11	-1.429306278518583939e+00
7.806250000000000000e+02	-4.605596466437386160e-11	-9.596516511711427055e-01
7.807500000000000000e+02	-3.458848287347118696e-11	-7.207078375823805505e-01
7.808750000000000000e+02	-2.764202486171389384e-11	-5.759669782962334450e-01
7.810000000000000000e+02	-2.298221329267550870e-11	-4.788721524911148109e-01
7.811250000000000000e+02	-1.963875712755804491e-11	-4.092057530821527900e-01
7.812500000000000000e+02	-1.712228193104138421e-11	-3.567708601194940488e-01
7.813750000000000000e+02	-1.515922534289117706e-11	-3.158673526175010959e-01
7.815000000000000000e+02	-1.358468450574571730e-11	-2.830592087600375950e-01
7.816250000000000000e+02	-1.229333907281551422e-11	-2.561519061777428607e-01
7.817500000000000000e+02	-1.121476974595159203e-11	-2.336781431598516090e-01
7.818750000000000000e+02	-1.030010696519453205e-11	-2.146196421770834861e-01
7.820000000000000000e+02	-9.514372987552777281e-12	-1.982475845181012053e-01
7.821250000000000000e+02	-8.831872837825569112e-12	-1.840265731814978156e-01
7.822500000000000000e+02	-8.233306086699017290e-12	-1.715544520297487829e-01
7.823750000000000000e+02	-7.703893799061428265e-12	-1.605232776816691576e-01
7.825000000000000000e+02	-7.232127400255897608e-12	-1.506932500863293056e-01
7.826250000000000000e+02	-6.808911177345774545e-12	-1.418748451288432966e-01
7.827500000000000000e+02	-6.426961125691394708e-12	-1.339162886116554152e-01
7.828750000000000000e+02	-6.080374977327023767e-12	-1.266945970897276064e-01
7.830000000000000000e+02	-5.764319117592258461e-12	-1.201090542644483450e-01
7.831250000000000000e+02	-5.474796923518295662e-12	-1.140763839335043883e-01
7.832500000000000000e+02	-5.208474845111448905e-12	-1.085271261088352757e-01
7.833750000000000000e+02	-4.962550106652140594e-12	-1.034028803559531723e-01
7.835000000000000000e+02	-4.734648852571703280e-12	-9.865418349603387316e-02
7.836250000000000000e+02	-4.522746865135446400e-12	-9.423885762865601146e-02
7.837500000000000000e+02	-4.325107224825395369e-12	-9.012071118350892251e-02
7.838750000000000000e+02	-4.140230833416108441e-12	-8.626850798743249116e-02
7.840000000000000000e+02	-3.966816805164206931e-12	-8.265514194981028739e-02
7.841250000000000000e+02	-3.803730502541658517e-12	-7.925697103458487214e-02
7.842500000000000000e+02	-3.649977547603904105e-12	-7.605327574443726535e-02
7.843750000000000000e+02	-3.504682543756174391e-12	-7.302581575384786694e-02
7.845000000000000000e+02	-3.367071539757323172e-12	-7.015846451782069282e-02
7.846250000000000000e+02	-3.236457488594884095e-12	-6.743690628366767748e-02
7.847500000000000000e+02	-3.112228119597668562e-12	-6.484838338655971035e-02
7.848750000000000000e+02	-2.993835767624837543e-12	-6.238148432397969817e-02
7.850000000000000000e+02	-2.880788798977261855e-12	-6.002596510050641626e-02
7.851250000000000000e+02	-2.772644347422611713e-12	-5.777259787096934718e-02
7.852500000000000000e+02	-2.669002130885119904e-12	-5.561304210102630680e-02
7.853750000000000000e+02	-2.569499163984691687e-12	-5.353973439423350550e-02
7.855000000000000000e+02	-2.473805216700994261e-12	-5.154579386585453338e-02
7.856250000000000000e+02	-2.381618897161996910e-12	-4.962494052132733480e-02
7.857500000000000000e+02	-2.292664258642498632e-12	-4.777142455750685301e-02
7.858750000000000000e+02	-2.206687848492117327e-12	-4.597996487223392215e-02
7.860000000000000000e+02	-2.123456130920567556e-12	-4.424569536383442941e-02
7.861250000000000000e+02	-2.042753227028072983e-12	-4.256411784094200901e-02
7.862500000000000000e+02	-1.964378924773437676e-12	-4.093106055691498463e-02
7.863750000000000000e+02	-1.888146919168081059e-12	-3.934264154138935460e-02
7.865000000000000000e+02	-1.813883249180105079e-12	-3.779523603060828962e-02
7.866250000000000000e+02	-1.741424902934650078e-12	-3.628544740448123168e-02
7.867500000000000000e+02	-1.670618566982360051e-12	-3.481008112553853062e-02
7.868750000000000000e+02	-1.601319498871051541e-12	-3.336612124711085120e-02
7.870000000000000000e+02	-1.533390505109612458e-12	-3.195070911752875831e-02
7.871250000000000000e+02	-1.466701008968076896e-12	-3.056112395620649499e-02
7.872500000000000000e+02	-1.401126194510770825e-12	-2.919476501816707301e-02
7.873750000000000000e+02	-1.336546214849824664e-12	-2.784913509670403770e-02
7.875000000000000000e+02	-1.272845453913331472e-12	-2.652182514110884223e-02
7.876250000000000000e+02	-1.209911832081648406e-12	-2.521049978846299014e-02
7.877500000000000000e+02	-1.147636146871941534e-12	-2.391288362571787618e-02
7.878750000000000000e+02	-1.085911440499930017e-12	-2.262674801180520126e-02
7.880000000000000000e+02	-1.024632386610944432e-12	-2.134989829917157203e-02
7.881250000000000000e+02	-9.636946887803705611e-13	-2.008016130054749576e-02
7.882500000000000000e+02	-9.029944835381909285e-13	-1.881537284998347284e-02
7.883750000000000000e+02	-8.424277406684485748e-13	-1.755336530710452370e-02
7.885000000000000000e+02	-7.818896533920315270e-13	-1.629195485056716269e-02
7.886250000000000000e+02	-7.212740107257350568e-13	-1.502892840012982727e-02
7.887500000000000000e+02	-6.604725438347227687e-13	-1.376202999683306082e-02
7.888750000000000000e+02	-5.993742375215454925e-13	-1.248894645674263233e-02
7.890000000000000000e+02	-5.378645971153537457e-13	-1.120729209538245084e-02
7.891250000000000000e+02	-4.758248598956925899e-13	-9.914592296454440706e-03
7.892500000000000000e+02	-4.131311387540511238e-13	-8.608265668620744202e-03
7.893750000000000000e+02	-3.496534840493388530e-13	-7.285604497722067766e-03
7.895000000000000000e+02	-2.852548474128623210e-13	-5.943753155952863007e-03
7.896250000000000000e+02	-2.197899285824124251e-13	-4.579684073755946327e-03
7.897500000000000000e+02	-1.531038830392670349e-13	-3.190170811317292413e-03
7.898750000000000000e+02	-8.503086413935210283e-14	-1.771757681474843676e-03
7.900000000000000000e+02	-1.539236841521334741e-14	-3.207252713679501952e-04
7.901250000000000000e+02	5.600465350576103814e-14	1.166948919683473591e-03
7.902500000000000000e+02	1.293699656478873801e-13	2.695635669574503960e-03
7.903750000000000000e+02	2.049325500145873120e-13	4.270106194352257453e-03
7.905000000000000000e+02	2.829435115094682933e-13	5.895592677016700360e-03
7.906250000000000000e+02	3.636794666793176897e-13	7.577858877545510033e-03
7.907500000000000000e+02	4.474465178146647515e-13	9.323282939805051933e-03
7.908750000000000000e+02	5.345849385373680472e-13	1.113895502346185819e-02
7.910000000000000000e+02	6.254747285817962182e-13	1.303279304696990104e-02
7.911250000000000000e+02	7.205422362848408392e-13	1.501368067802463444e-02
7.912500000000000000e+02	8.202681004155140781e-13	1.709163281462376324e-02
7.913750000000000000e+02	9.251968327132680887e-13	1.927799525298836553e-02
7.915000000000000000e+02	1.035948454770127598e-12	2.158568716111078367e-02
7.916250000000000000e+02	1.153232726146258549e-12	2.402949754490613099e-02
7.917500000000000000e+02	1.277866666802989284e-12	2.662645035687745756e-02
7.918750000000000000e+02	1.410796303370514509e-12	2.939625761531239334e-02
7.920000000000000000e+02	1.553123880746056740e-12	3.236188640261432325e-02
7.921250000000000000e+02	1.706142215462499808e-12	3.555027467414874354e-02
7.922500000000000000e+02	1.871378481543358898e-12	3.899324360843121201e-02
7.923750000000000000e+02	2.050650599251159505e-12	4.272867255929449493e-02
7.925000000000000000e+02	2.246140676026161116e-12	4.680202931844239245e-02
7.926250000000000000e+02	2.460491839129535306e-12	5.126838778257693935e-02
7.927500000000000000e+02	2.696937643678166624e-12	5.619512438230131468e-02
7.928750000000000000e+02	2.959477604955480778e-12	6.166557558605328948e-02
7.930000000000000000e+02	3.253119250613036302e-12	6.778408145519349004e-02
7.931250000000000000e+02	3.584218090126703912e-12	7.468306946588050554e-02
7.932500000000000000e+02	3.960965059622776853e-12	8.253321122244434982e-02
7.933750000000000000e+02	4.394101899591434082e-12	9.155832852675092892e-02
7.935000000000000000e+02	4.897999328397690355e-12	1.020578588937453846e-01
7.936250000000000000e+02	5.492332488702810787e-12	1.144417662288524790e-01
7.937500000000000000e+02	6.204778953871038399e-12	1.292867582217919753e-01
7.938750000000000000e+02	7.075549857235618208e-12	1.474306998652943346e-01
7.940000000000000000e+02	8.165392782565400135e-12	1.701393668193259268e-01
7.941250000000000000e+02	9.570624168980520908e-12	1.994196702518567510e-01
7.942500000000000000e+02	1.145363029995281366e-11	2.386551950296225133e-01
7.943750000000000000e+02	1.411125135959523578e-11	2.940310938227245763e-01
7.945000000000000000e+02	1.815027191293069923e-11	3.781907194297166597e-01
7.946250000000000000e+02	2.503486962638514839e-11	5.216426178214199627e-01
7.947500000000000000e+02	3.942818441672148702e-11	8.215509663931929163e-01
7.948750000000000000e+02	8.844440572172757972e-11	1.842884425637949519e+00
7.950000000000000000e+02	-4.418345865442335178e-10	-9.206349136568613645e+00
7.951250000000000000e+02	-6.500881246528908435e-11	-1.354565357117528013e+00
7.952500000000000000e+02	-3.560824331140515097e-11	-7.419562208307578510e-01
7.953750000000000000e+02	-2.475550926612147970e-11	-5.158216859844158009e-01
7.955000000000000000e+02	-1.910436903908515226e-11	-3.980708997530270632e-01
7.956250000000000000e+02	-1.563610689196939975e-11	-3.258039627682374206e-01
7.957500000000000000e+02	-1.328928940759789815e-11	-2.769041668289606850e-01
7.958750000000000000e+02	-1.159470054104300376e-11	-2.415946251507775644e-01
7.960000000000000000e+02	-1.031287165390094621e-11	-2.148856154268691532e-01
7.961250000000000000e+02	-9.308799303354444856e-12	-1.939641192402396797e-01
7.962500000000000000e+02	-8.500581719402503026e-12	-1.771235787239968940e-01
7.963750000000000000e+02	-7.835647353846133095e-12	-1.632685793449434597e-01
7.965000000000000000e+02	-7.278703903226005504e-12	-1.516637480078638078e-01
7.966250000000000000e+02	-6.805177862064447268e-12	-1.417970553745698803e-01
7.967500000000000000e+02	-6.397432121857910165e-12	-1.333010033279196649e-01
7.968750000000000000e+02	-6.042479654267475789e-12	-1.259049858067857741e-01
7.970000000000000000e+02	-5.730545590682933977e-12	-1.194053273725984854e-01
7.971250000000000000e+02	-5.454131801012909453e-12	-1.136457921724053494e-01
7.972500000000000000e+02	-5.207390375106352387e-12	-1.085045293954970541e-01
7.973750000000000000e+02	-4.985693205089403771e-12	-1.038851048146173794e-01
7.975000000000000000e+02	-4.785329609088213133e-12	-9.971020027970343980e-02
7.976250000000000000e+02	-4.603289657029007309e-12	-9.591709895513460260e-02
7.977500000000000000e+02	-4.437106137807610269e-12	-9.245439244620747010e-02
